,index,id,attach_dist,is_attached,is_contained,is_matched,match_ids,match_overlaps,primary_pix,total_pix,primary_deposition,total_deposition,ke
1071,404,62,0.29998779296875,True,True,False,[],[],114,168,29.895383834838867,43.728370666503906,48.29528740176342
1072,405,26,0.3000030517578125,True,True,True,[6 7 8],[0.4489796  0.30769232 0.00484094],131,188,27.665245056152344,38.33441925048828,48.96335380697992
1073,405,78,0.300018310546875,True,True,True,[2 0 1],[7.2413123e-01 2.6666666e-03 2.2227161e-04],183,4499,44.071136474609375,1372.228759765625,1747.6682534250742
1074,406,62,0.6708272171878565,True,True,True,[103],[0.85333335],60,74,12.519477844238281,15.591538429260254,18.600318381719553
1075,406,168,0.29998779296875,True,True,True,[41 43],[0.8114754  0.01988636],115,115,24.157941818237305,24.157941818237305,26.981264079080532
1076,407,61,0.29998779296875,True,True,True,[15 16],[7.0053476e-01 6.4308679e-04],71,177,14.588051795959473,43.21028518676758,51.22965421210016
1077,407,64,0.29998779296875,True,False,True,[18 20],[0.84      0.0026178],91,91,26.191701889038086,26.191701889038086,32.90471068434375
1078,409,64,0.4242683850979975,True,True,True,[0 1],[0.76635516 0.00262467],21,94,5.454737663269043,23.7148380279541,28.377620806187238
1079,409,78,0.2999267578125,True,True,True,[72 73],[0.18238993 0.07637076],121,158,18.294082641601562,32.32854461669922,44.642569851749464
1080,410,33,0.2999267578125,True,True,True,[25 14 26],[0.4918033  0.27419356 0.00211775],31,58,6.8726983070373535,18.71700668334961,24.900617166015188
1081,410,51,0.3000030517578125,True,True,True,[21],[0.8918919],170,170,32.375938415527344,32.375938415527344,51.06143258677003
1082,410,79,0.29998779296875,True,True,True,[79],[0.5280899],48,48,9.321527481079102,9.321527481079102,25.92399246081794
1083,411,97,0.2999267578125,True,True,True,[138 105 106],[0.42307693 0.4059406  0.00711744],41,97,11.735960960388184,27.719423294067383,31.279331986460136
1084,412,34,0.29998779296875,False,True,True,[34 41],[0.44       0.09090909],9,21,3.1426661014556885,8.803743362426758,14.311411425536097
1085,412,36,0.29998779296875,True,True,True,[123 124],[0.7844828  0.00862069],104,104,22.126745223999023,22.126745223999023,26.08334395774656
1086,412,81,0.29998779296875,True,True,True,[43 44],[8.869565e-01 5.221932e-04],109,109,27.824989318847656,27.824989318847656,35.8904524192355
1087,413,40,0.2999267578125,True,True,True,[100 101],[9.111111e-01 7.485030e-04],70,84,18.380733489990234,22.56463623046875,25.63093012391666
1088,413,41,0.29998779296875,True,True,True,[87 88],[0.5566038 0.0186722],33,99,6.117006301879883,20.88337516784668,34.43469596906746
1089,413,62,0.2999267578125,True,True,True,[55],[0.86451614],111,141,25.367399215698242,32.167083740234375,40.49924578057212
1090,413,132,0.899993896484375,True,True,True,[57],[0.7621359],143,182,29.228622436523438,40.424739837646484,51.02284042857185
1091,414,49,0.2999267578125,True,True,True,[35 36],[0.85087717 0.00225394],81,109,19.29043197631836,26.839649200439453,34.13408619184919
1092,414,94,1.8248247461319942,True,True,True,[88 87],[0.58181816 0.20754717],19,52,6.388862609863281,15.54171371459961,25.34819593579412
1093,414,104,0.4242468053627785,True,True,True,[24],[0.9068323],31,155,10.643105506896973,39.35725402832031,47.85828346004249
1094,417,36,0.600006103515625,False,True,True,[29 32],[0.6666667  0.03770492],108,108,23.401439666748047,23.401439666748047,32.82149444475148
1095,417,105,0.29998779296875,True,False,True,[80],[0.15891473],34,49,14.921778678894043,18.666099548339844,42.36623719659264
1096,418,66,0.29998779296875,True,False,True,[27 17 31],[0.61702126 0.18045112 0.00609446],105,133,20.79960060119629,30.096412658691406,38.136346254388314
1097,419,60,0.29999542236328125,True,True,True,[15 16],[7.3504275e-01 3.4352456e-04],104,104,21.530757904052734,21.530757904052734,28.262486016438515
1098,419,77,0.29998779296875,True,True,True,[0 1],[0.8693182  0.00151515],131,168,29.0499267578125,40.48902893066406,48.89966284927513
1099,419,83,0.29998779296875,True,False,True,[120],[0.05084746],14,14,2.5521609783172607,2.5521609783172607,45.355582590563856
1100,419,119,inf,False,True,False,[],[],14,14,4.960482597351074,4.960482597351074,25.455798243016734
1101,420,28,0.29998779296875,True,True,True,[80 81],[0.8264463  0.00568182],72,115,18.195972442626953,31.39461898803711,51.34835853914786
1102,420,66,0.29998779296875,True,True,True,[50 51],[0.7        0.00251046],64,64,22.048200607299805,22.048200607299805,28.96996722044588
1103,420,74,1.529703460128878,True,True,True,[20],[0.67832166],104,117,31.5089111328125,34.97248458862305,46.04354765601255
1104,421,55,0.29998779296875,True,True,True,[125],[0.87931037],110,110,36.52300262451172,36.52300262451172,48.11884982420094
1105,422,43,0.29998779296875,True,True,True,[10 11],[0.76666665 0.00535906],145,169,26.10959243774414,34.28131866455078,37.05741652935764
1106,422,49,0.29998779296875,True,True,True,[35 36],[0.47841728 0.00623053],200,200,34.846710205078125,34.846710205078125,37.70557759318323
1107,422,51,0.424289965930668,True,True,True,[40 43 42],[0.5585586  0.13131313 0.12244898],36,98,8.787744522094727,28.03667449951172,33.46340634549014
1108,423,60,0.2999267578125,True,True,True,[77 78],[0.7972973  0.00088183],136,136,27.535572052001953,27.535572052001953,33.41364720200383
1109,424,32,0.29998779296875,True,True,True,[43 46],[0.8        0.00892857],45,45,25.98137092590332,25.98137092590332,32.37283803904073
1110,424,48,0.2999267578125,True,False,True,[54],[0.795082],70,104,16.61650276184082,25.080230712890625,27.921996161569048
1111,424,63,0.2999267578125,True,True,True,[9],[0.8023952],57,146,11.380123138427734,31.69162368774414,35.15538458206723
1112,424,87,0.3000030517578125,True,True,True,[11 12],[8.876405e-01 5.797101e-04],83,83,24.685546875,24.685546875,33.65679328697072
1113,425,61,0.3000030517578125,True,True,True,[133 134],[0.87341774 0.00169779],28,77,6.91536808013916,18.175065994262695,21.311264789633103
1114,425,79,0.3000030517578125,True,True,True,[26 27],[0.8189655 0.0070922],89,110,18.870756149291992,23.530990600585938,28.226367047414783
1115,425,103,0.4242575950931961,True,True,True,[0 1],[0.76666665 0.02770083],54,84,20.256624221801758,37.27400588989258,40.62819899829791
1116,426,55,0.29998779296875,True,True,True,[19 21],[0.6896552  0.01493466],186,186,43.660667419433594,43.660667419433594,48.835491263568365
1117,426,56,0.4242468053627785,True,True,True,[35 36 37],[0.24675325 0.24390244 0.01808439],50,77,11.86648941040039,19.487985610961914,27.48233197443799
1118,427,35,0.3000030517578125,True,True,True,[63 64],[0.74634147 0.02425876],190,190,37.435211181640625,37.435211181640625,45.631447457951
1119,427,37,0.89996337890625,True,True,True,[45 44],[0.62903225 0.11764706],87,116,31.030799865722656,39.94590377807617,50.6846212324889
1120,427,43,0.2999267578125,True,True,True,[5 6],[0.7032258  0.00774336],135,135,22.13359832763672,22.13359832763672,27.719944521328756
1121,427,49,0.2999267578125,True,True,True,[49 52],[8.37037e-01 5.01002e-04],72,125,17.962778091430664,33.847755432128906,40.58837567633036
1122,427,54,0.29998779296875,True,False,True,[59 60],[0.6666667  0.00751315],124,124,21.124698638916016,21.124698638916016,34.4896092455299
1123,427,55,1.5,True,True,True,[61],[0.72],146,163,31.717205047607422,35.05815887451172,45.87338226800634
1124,428,35,0.29998779296875,False,True,True,[111 112],[0.78571427 0.01311475],68,88,16.630876541137695,22.414682388305664,29.525254414806437
1125,428,97,inf,False,False,True,[98],[0.25428572],67,116,13.462747573852539,25.252859115600586,47.446129772585934
1126,429,118,0.9486446960282949,True,True,True,[144],[0.9189189],108,108,26.175561904907227,26.175561904907227,31.81432150103713
1127,429,143,0.29998779296875,True,True,True,[0 2],[0.67058825 0.01785714],34,66,6.780153751373291,16.51070785522461,23.674791312929287
1128,429,165,0.29998779296875,True,True,True,[93 94],[0.82608694 0.00112486],85,123,16.169660568237305,27.449443817138672,35.57610465054189
1129,430,54,inf,False,True,True,[99],[0.01694915],59,59,15.346904754638672,15.346904754638672,46.39260740796909
1130,430,81,0.300048828125,True,True,True,[32 33],[9.111111e-01 8.347245e-04],129,129,24.62250518798828,24.62250518798828,32.224512035403855
1131,431,65,0.2999267578125,True,True,True,[45 47],[8.525641e-01 6.875215e-04],149,149,37.47313690185547,37.47313690185547,43.08014516083865
1132,431,105,0.29998779296875,True,True,True,[114],[0.8333333],77,77,14.21969985961914,14.21969985961914,19.059411242473058
1133,431,106,1.236910963227765,True,True,True,[43],[0.8839286],105,105,33.14461898803711,33.14461898803711,36.37528036804198
1134,432,97,0.29998779296875,True,True,False,[],[],87,87,13.735933303833008,13.735933303833008,29.742222815588683
1135,433,55,inf,False,False,True,[32],[0.95652175],44,44,15.92864990234375,15.92864990234375,51.91665737569472
1136,433,56,0.3000030517578125,True,True,True,[64],[0.7293233],90,113,27.59577178955078,32.66668701171875,38.89038392544415
1137,433,70,0.2999267578125,True,True,True,[62 63],[0.7762238  0.00907029],84,140,19.785825729370117,35.49347686767578,41.39122849178897
1138,433,76,0.29998779296875,True,True,True,[28],[0.7797619],53,146,10.130289077758789,26.92218780517578,39.189621659211575
1139,435,28,0.29998779296875,True,False,True,[14 15],[0.14285715 0.01912568],14,14,2.7835235595703125,2.7835235595703125,46.472453618103295
1140,435,42,0.29998779296875,True,True,True,[12 13],[0.7185185  0.01601164],124,124,27.423633575439453,27.423633575439453,30.681169390802186
1141,436,50,0.29998779296875,True,True,True,[75],[0.7254902],76,76,17.46339225769043,17.46339225769043,33.651685514729984
1142,436,56,0.3000030517578125,True,True,True,[88 89],[0.78417265 0.00626305],18,126,5.199368476867676,30.11782455444336,33.85215199366974
1143,436,81,0.3000030517578125,True,False,True,[20 22],[6.785714e-01 6.242197e-04],133,133,33.480770111083984,33.480770111083984,44.25277957170169
1144,437,67,0.29998779296875,True,False,True,[104 106],[0.5782313  0.00541216],129,129,27.76723861694336,27.76723861694336,33.95224623989409
1145,438,84,0.300018310546875,True,False,True,[0 4],[7.8260869e-01 3.0321407e-04],22,43,7.7548675537109375,14.513601303100586,17.127152789159794
1146,439,33,0.3000030517578125,True,True,True,[73 74],[0.75609756 0.00263852],71,71,24.955322265625,24.955322265625,41.650150011855125
1147,439,41,2.1213030808427003,True,True,True,[61],[0.8873239],67,67,34.29874038696289,34.29874038696289,49.308000153121235
1148,440,34,0.29999542236328125,True,True,True,[18 19],[0.8165681  0.00207541],57,162,14.863482475280762,44.902076721191406,56.84456356280797
1149,440,102,1.8973472951880892,True,True,True,[113],[0.8553459],144,144,29.358753204345703,29.358753204345703,33.098708984362716
1150,441,51,0.2999267578125,True,True,True,[54 53 55],[0.6101695  0.09345794 0.0625    ],95,107,17.744192123413086,20.386470794677734,23.429667062879787
1151,442,96,0.2999267578125,True,True,True,[101 102],[0.7834395  0.00371747],72,147,20.633094787597656,43.373863220214844,48.8237007045987
1152,443,67,0.3000030517578125,True,True,True,[17 18],[0.71276593 0.03980099],90,90,18.803428649902344,18.803428649902344,24.380240988998985
1153,443,73,0.2999267578125,True,True,True,[92],[0.3265306],41,41,9.890592575073242,9.890592575073242,17.400523778307335
1154,443,114,0.2999267578125,True,True,True,[88 89],[0.81395346 0.00338753],110,123,24.885141372680664,28.112775802612305,34.824731051841866
1155,444,29,0.2999267578125,True,False,True,[17 18],[0.51898736 0.16993465],57,75,14.13257884979248,19.11182975769043,29.92540620372375
1156,444,64,0.29998779296875,True,True,True,[78],[0.5974026],52,52,17.567243576049805,17.567243576049805,39.979386641200335
1157,445,29,0.4242468053627785,True,True,True,[23],[0.872093],150,164,26.212371826171875,29.92737579345703,37.162065098153896
1158,445,42,inf,False,False,True,[83],[0.8623188],84,124,27.191198348999023,39.519615173339844,49.50917284093844
1159,445,68,0.2999267578125,True,True,True,[67 69],[0.8316327  0.00543478],142,183,31.12221336364746,39.95796203613281,45.67452985158855
1160,445,81,0.29998779296875,True,True,True,[34 35],[0.8064516  0.00247066],117,117,31.491323471069336,31.491323471069336,34.76481267656748
1161,446,37,0.4242683850979975,True,True,True,[89 91],[0.72727275 0.00259067],34,63,10.486698150634766,20.186172485351562,25.417302766402138
1162,446,38,0.29998779296875,False,True,True,[88 92],[0.82098764 0.0117801 ],131,153,33.56533432006836,39.7548713684082,51.52190279501534
1163,446,76,0.29999542236328125,True,False,True,[2 3],[0.810219   0.00111899],85,124,28.070720672607422,39.08575439453125,43.221303334934056
1164,446,96,1.341627138693452,True,True,True,[0],[0.5944056],182,193,42.61201095581055,45.30614471435547,49.90935156019819
1165,447,27,0.29998779296875,False,True,True,[43],[0.7882353],124,146,29.00283432006836,36.9525260925293,47.67475445653342
1166,447,38,0.29998779296875,True,True,True,[51 53],[0.3        0.24285714],55,68,17.003522872924805,22.021047592163086,28.065705599882147
1167,447,49,0.29998779296875,True,True,True,[57 58],[0.8238342  0.00675676],168,182,32.59739303588867,38.68852996826172,43.36174663700419
1168,447,59,2.184082431439253,True,True,True,[24],[0.5625],15,15,6.530926704406738,6.530926704406738,14.369391159754958
1169,448,67,0.29998779296875,True,False,True,[61 64],[0.7590361  0.00176803],75,75,13.667792320251465,13.667792320251465,25.227186710341204
1170,448,81,0.29998779296875,True,True,True,[10 12],[0.75      0.0056872],123,177,24.624794006347656,37.728641510009766,47.035269094366804
1171,448,87,0.29998779296875,True,True,True,[22 25],[0.7368421  0.00203252],92,99,21.328447341918945,23.556676864624023,31.29706970250034
1172,449,43,0.29998779296875,True,True,True,[44 45],[0.76585364 0.00142045],184,184,36.67583465576172,36.67583465576172,50.43191698351558
1173,450,46,0.4242575950931961,True,True,True,[37],[0.87341774],75,75,18.13882827758789,18.13882827758789,20.61695029367806
1174,450,56,0.3000030517578125,True,True,True,[17],[0.8153846],57,117,13.630589485168457,30.436717987060547,33.21784151530207
1175,450,73,0.29998779296875,True,True,True,[65 66],[0.79569894 0.01050788],110,174,20.160228729248047,36.00508499145508,40.62434767852947
1176,450,74,0.9486446960282949,True,True,True,[74],[0.8876405],85,85,18.865583419799805,18.865583419799805,52.28095757320629
1177,452,28,0.29998779296875,True,False,True,[30],[0.78494626],82,82,19.905614852905273,19.905614852905273,33.106866785236235
1178,452,63,0.4242575950931961,True,True,True,[28],[0.8305085],108,108,22.45416831970215,22.45416831970215,31.79346071301711
1179,453,32,0.29998779296875,True,True,True,[6 7],[0.8703704  0.00110011],136,153,35.11619567871094,43.0404167175293,51.02939374513459
1180,453,33,0.29998779296875,True,True,True,[43 44],[0.83928573 0.00265164],158,158,39.545936584472656,39.545936584472656,48.979595309990636
1181,453,48,0.2999267578125,True,True,True,[41 42],[0.5663717  0.11940298],102,102,27.233980178833008,27.233980178833008,31.23360295859557
1182,454,43,0.29998779296875,True,True,True,[19 20],[0.8082192  0.00238095],90,130,22.584794998168945,35.20878601074219,40.252514195138325
1183,454,68,0.29998779296875,True,True,True,[86],[0.75735295],43,116,11.245420455932617,28.49785804748535,30.5852890793722
1184,454,84,0.2999267578125,True,True,True,[27 28],[0.75609756 0.00493827],38,38,15.247166633605957,15.247166633605957,19.00838770452994
1185,455,87,inf,False,True,True,[73],[0.6979167],85,85,14.9500732421875,14.9500732421875,28.705672083969862
1186,456,39,1.5,True,True,True,[15],[0.8396947],67,126,12.893022537231445,27.92836570739746,31.82973209050717
1187,457,41,inf,False,True,True,[2],[0.81707317],56,75,14.470157623291016,19.544179916381836,50.947759677579135
1188,457,44,0.2999267578125,True,False,True,[96],[0.7177419],59,100,11.801122665405273,21.445873260498047,31.42487984482143
1189,457,80,0.4242468053627785,True,True,True,[98],[0.8105263],84,84,23.29023551940918,23.29023551940918,36.37026608357515
1190,457,97,inf,False,True,True,[93 94],[0.6125     0.01082753],72,72,12.122612953186035,12.122612953186035,22.996467867899316
1191,458,50,0.29998779296875,True,True,True,[84 85],[0.805      0.00268276],180,180,40.84450149536133,40.84450149536133,50.06909707058077
1192,458,51,0.300018310546875,True,True,True,[8 9],[0.8909091  0.03571429],105,105,27.682798385620117,27.682798385620117,30.562660144355135
1193,458,64,0.29998779296875,True,True,True,[86 88],[0.7714286 0.0021846],64,64,18.70429229736328,18.70429229736328,45.579036861271135
1194,458,81,inf,False,False,False,[],[],26,26,11.20742416381836,11.20742416381836,51.70311091206249
1195,459,104,0.3000030517578125,True,False,True,[7 9],[0.80451125 0.00207125],103,118,26.16346549987793,30.6416072845459,36.23318383517663
1196,460,44,0.29998779296875,True,True,True,[21 17 22],[0.6262626  0.1576087  0.01067616],153,182,30.989479064941406,38.885276794433594,52.16562499446823
1197,461,51,0.2999267578125,True,True,True,[12 16],[0.74825174 0.00101061],123,123,23.860103607177734,23.860103607177734,37.44191768734766
1198,462,31,0.2999267578125,False,True,True,[98 99],[0.8045977  0.00174825],154,154,27.704830169677734,27.704830169677734,34.91306022653926
1199,462,97,0.29998779296875,True,True,True,[108 109],[0.8764045  0.00138889],85,85,22.148500442504883,22.148500442504883,28.678356494460708
1200,463,31,0.29998779296875,True,True,True,[88 89],[0.7468355  0.00783699],73,73,20.477243423461914,20.477243423461914,24.401548995503966
1201,463,54,0.300048828125,True,True,True,[28],[0.7473684],75,75,18.49311065673828,18.49311065673828,21.313919631336212
1202,463,103,0.2999267578125,True,True,True,[22 24],[0.57575756 0.00619515],21,65,6.482471942901611,20.219341278076172,31.623821025178486
1203,464,61,0.2999267578125,True,True,True,[4 5],[0.6577778  0.00633484],185,185,42.386680603027344,42.386680603027344,48.34897889961569
1204,465,51,0.29998779296875,True,True,True,[118 120],[0.63114756 0.00595077],112,112,24.25712013244629,24.25712013244629,32.951443821224046
1205,465,61,0.3000030517578125,True,True,True,[45 46],[0.5692308 0.0172973],63,63,11.484164237976074,11.484164237976074,16.9651263543224
1206,465,75,0.300018310546875,True,False,True,[152 153],[0.78518516 0.05625   ],124,124,29.56464958190918,29.56464958190918,38.482121022160335
1207,465,94,inf,False,False,True,[151],[0.6875],16,16,4.954989433288574,4.954989433288574,35.11629682240478
1208,465,95,0.4242468053627785,True,False,True,[159 160],[0.7083333  0.00095193],65,65,12.467897415161133,12.467897415161133,34.041438403738866
1209,465,102,0.9486929497831813,True,True,True,[43],[0.89534885],80,80,23.889619827270508,23.889619827270508,32.893190289092196
1210,465,121,0.29998779296875,True,True,True,[41 42],[0.73333335 0.01164295],83,83,19.76074981689453,19.76074981689453,21.370560183223326
1211,465,143,0.3000030517578125,True,True,True,[121 122],[0.86315787 0.00174978],56,87,27.519065856933594,37.16822052001953,45.72689415551854
1212,468,85,0.4242575950931961,True,True,True,[24],[0.92241377],110,110,32.05226135253906,32.05226135253906,38.238793437383976
1213,468,88,0.29998779296875,True,True,True,[51 52],[0.74404764 0.00098039],131,152,36.95268249511719,40.14712142944336,49.92621504288785
1214,469,90,0.29998779296875,True,True,True,[46 47],[0.7631579 0.0027248],70,70,16.511878967285156,16.511878967285156,20.5399504511506
1215,471,52,0.29998779296875,True,True,True,[10],[0.8372093],67,118,18.55879020690918,33.26839065551758,41.25933954299083
1216,471,55,0.29998779296875,True,True,True,[13 14],[0.73333335 0.00240964],60,60,11.848421096801758,11.848421096801758,29.718774503803175
1217,471,63,0.29998779296875,True,True,True,[65],[0.87333333],127,143,29.484691619873047,32.943031311035156,36.316981387867294
1218,472,51,0.3000030517578125,True,True,True,[112 115],[8.6075950e-01 3.8343557e-04],75,75,15.829730987548828,15.829730987548828,19.787052582552924
1219,472,55,0.29998779296875,True,True,True,[52 53],[0.8607595  0.00108696],136,149,30.564464569091797,34.607845306396484,49.01192921475516
1220,472,96,2.3043314085367017,True,True,True,[101 102],[0.2647059  0.04977876],67,67,18.293519973754883,18.293519973754883,31.66376969026583
1221,472,111,0.29998779296875,True,True,True,[116 117],[0.76521736 0.00300752],107,107,24.084423065185547,24.084423065185547,27.76126447350108
1222,472,115,0.3000030517578125,True,True,True,[0],[0.7903226],95,109,16.11454200744629,20.909156799316406,26.19461586377921
1223,472,121,0.29998779296875,True,True,True,[54 55],[0.8142857  0.01182033],68,68,15.319774627685547,15.319774627685547,17.357293937316047
1224,473,93,0.29998779296875,True,True,True,[18 19],[0.8        0.00333333],62,62,18.540260314941406,18.540260314941406,29.2852438459414
1225,473,119,0.29998779296875,True,True,True,[16 17],[0.8518519  0.00140449],53,71,17.52420425415039,24.011457443237305,28.429971236254097
1226,473,120,0.2999267578125,True,True,True,[82 83],[0.82051283 0.0080429 ],106,106,23.409677505493164,23.409677505493164,35.275971352352755
1227,474,37,0.29998779296875,True,False,True,[ 99 101],[0.7590361  0.00269542],76,76,16.342487335205078,16.342487335205078,21.092631554502635
1228,474,67,inf,False,False,True,[6],[0.875],15,15,9.571903228759766,9.571903228759766,21.175004508649064
1229,475,41,0.3000030517578125,True,False,True,[29 31],[8.5271317e-01 2.5354969e-04],104,124,20.675941467285156,26.487018585205078,36.44854461481485
1230,475,86,0.3000030517578125,True,True,True,[60 63],[0.853211   0.00092208],104,104,27.146034240722656,27.146034240722656,34.474007288573475
1231,475,95,0.300048828125,True,True,True,[52],[0.79591835],72,85,18.291019439697266,22.953033447265625,26.284823948483716
1232,475,96,0.3000030517578125,True,False,True,[58 59],[0.36363637 0.31779662],151,151,29.40352439880371,29.40352439880371,47.769944231693074
1233,475,101,0.29998779296875,True,True,True,[50],[0.8467742],85,110,20.003246307373047,31.15177345275879,38.41013483873217
1234,475,111,1.272776383543426,True,False,True,[48],[0.8278689],101,111,23.33981704711914,27.15992546081543,50.351511998141405
1235,476,38,0.3000030517578125,True,True,True,[47 48],[0.7222222  0.00694444],217,217,36.80216979980469,36.80216979980469,46.488677519753026
1236,476,61,0.3000030517578125,True,True,True,[49 53],[0.8342246  0.00083612],178,178,35.39469528198242,35.39469528198242,38.173661221113626
1237,477,51,1.236910963227765,True,True,True,[65],[0.849711],162,162,38.06172180175781,38.06172180175781,43.59382715528662
1238,477,116,0.29998779296875,True,True,True,[149],[0.75384617],54,54,9.994285583496094,9.994285583496094,10.530647130672287
1239,477,169,0.29998779296875,True,False,True,[151 152],[0.7887324  0.01809955],127,127,31.276243209838867,31.276243209838867,41.59353131981537
1240,478,64,0.29998779296875,True,True,True,[117 118],[0.8108108  0.01529052],125,141,32.81369400024414,39.214805603027344,49.486046020795285
1241,478,118,0.3000030517578125,True,False,True,[119 120],[0.7173913 0.004329 ],44,44,11.295953750610352,11.295953750610352,16.288241181722082
1242,479,56,0.6708203982479383,True,True,True,[96],[0.8169014],102,124,19.06974220275879,25.872682571411133,29.309351253049552
1243,480,55,0.2999267578125,True,True,True,[106 107],[0.78571427 0.00095877],35,35,10.949034690856934,10.949034690856934,14.75679434173912
1244,481,44,0.29998779296875,True,False,True,[0],[0.47887325],35,35,10.814138412475586,10.814138412475586,27.863783296113493
1245,481,74,0.2999267578125,True,True,True,[6 9],[7.4496645e-01 5.2083336e-04],64,127,14.975072860717773,35.34400939941406,41.83081278345629
1246,482,63,inf,False,False,False,[],[],10,10,2.8958346843719482,2.8958346843719482,23.90030985796266
1247,482,74,0.29998779296875,True,True,True,[1 2],[0.7312775 0.0234657],138,205,27.580930709838867,42.313724517822266,47.739860569987435
1248,483,40,1.2369405705407794,True,True,True,[36 37],[0.86764705 0.00408719],128,128,37.91865539550781,37.91865539550781,46.726860037635
1249,483,49,0.29998779296875,True,True,True,[26 27],[0.4620253  0.00837989],81,81,19.215335845947266,19.215335845947266,51.30330813524419
1250,483,55,inf,False,True,False,[],[],13,13,4.815488815307617,4.815488815307617,22.513701967106396
1251,483,78,0.4242468053627785,True,True,True,[40 42],[0.6911765  0.00571895],63,63,21.24641227722168,21.24641227722168,29.281526741804925
1252,483,103,0.29998779296875,True,True,True,[43],[0.875],143,143,37.82260513305664,37.82260513305664,47.607084283250416
1253,484,50,0.3000030517578125,True,True,True,[109 110],[0.7819549  0.00165563],71,122,12.9893159866333,26.947607040405273,32.53342712003044
1254,484,57,0.300048828125,True,True,True,[118 105 122],[0.52409637 0.38181818 0.00073746],121,164,24.7015380859375,34.59708786010742,40.07546825097175
1255,484,67,0.29998779296875,True,True,True,[89 90],[0.81900454 0.00634921],193,211,35.02011489868164,39.851661682128906,45.238887653906055
1256,484,68,0.29998779296875,True,False,True,[91 94 92],[0.56953645 0.1875     0.00259067],29,124,6.352324485778809,33.408267974853516,51.54867729498674
1257,484,116,0.5195676732112771,True,True,True,[111 112],[0.8553459  0.00293255],85,150,20.832590103149414,35.42680358886719,49.769109602886836
1258,485,123,0.29998779296875,True,False,True,[58 59],[0.7352941  0.04225352],33,33,11.811910629272461,11.811910629272461,32.20956327186467
1259,486,70,0.6707930974982584,True,True,True,[39  0],[0.33333334 0.27722773],72,72,21.377517700195312,21.377517700195312,30.667954868752624
1260,486,77,0.29998779296875,True,True,True,[141 142],[0.84782606 0.00289855],117,130,37.13072967529297,39.994564056396484,51.5724501991328
1261,487,25,0.29998779296875,True,True,True,[21],[0.83152175],164,164,30.30297088623047,30.30297088623047,40.95269038229885
1262,487,32,0.29998779296875,True,True,True,[18],[0.8372093],37,37,12.595919609069824,12.595919609069824,25.391453801089195
1263,487,48,0.4242683850979975,True,True,True,[13 14],[0.9186047  0.01153846],137,165,32.23051452636719,39.260009765625,48.386721142769524
1264,487,59,0.3000030517578125,True,True,True,[38 40],[8.4158415e-01 8.1833062e-04],165,189,34.846744537353516,42.06656265258789,51.2203117631455
1265,487,60,0.29998779296875,True,True,True,[41 42],[0.8125     0.00728155],137,137,25.90793800354004,25.90793800354004,44.85200403717886
1266,488,70,0.300048828125,True,True,True,[41],[0.8544304],142,142,29.14331817626953,29.14331817626953,51.517936121845864
1267,488,103,0.2999267578125,True,True,True,[20 22],[0.16528925 0.15895373],82,118,16.548126220703125,26.821449279785156,31.561115443382572
1268,488,113,0.29998779296875,True,True,True,[ 9 15],[0.7234042  0.00127038],65,82,19.49062728881836,23.556100845336914,29.35544335254768
1269,489,71,0.300018310546875,True,False,True,[28],[0.5],29,29,12.122138977050781,12.122138977050781,13.942113362124553
1270,489,80,0.2999267578125,True,True,True,[27],[0.5250836],142,186,29.153553009033203,40.50550842285156,48.81594998851266
1271,490,145,0.29998779296875,True,True,True,[79 80],[0.7846154  0.00159151],119,119,29.21599769592285,29.21599769592285,32.971162769908034
1272,490,176,0.2999267578125,True,True,True,[172],[0.01666667],2,2,0.1250859946012497,0.1250859946012497,0.6258688410658009
1273,490,177,inf,False,True,True,[171 172],[0.8194444  0.02185792],67,67,23.756481170654297,23.756481170654297,27.48779816480105
1274,490,181,0.2999267578125,True,True,True,[81],[0.6865672],50,50,18.450092315673828,18.450092315673828,27.866954200845115
1275,491,35,0.29998779296875,True,True,True,[33 34],[0.73493975 0.00283889],75,75,27.52506446838379,27.52506446838379,31.90167108120329
1276,491,72,0.29998779296875,True,True,True,[0 2],[0.7037037  0.02369668],89,100,14.651609420776367,17.727264404296875,23.66715134271614
1277,492,100,0.29998779296875,True,True,True,[0 2 3 1],[0.54901963 0.2020202  0.01612903 0.00076046],38,98,10.519356727600098,30.630741119384766,40.62027480862401
1278,493,41,0.29998779296875,True,True,True,[107],[0.88617885],115,115,24.721092224121094,24.721092224121094,35.03005425803827
1279,494,38,inf,False,False,True,[28],[0.625],33,67,8.957536697387695,23.900440216064453,36.54219025194526
1280,494,41,0.29998779296875,True,True,True,[57 58],[0.778481  0.0031264],122,155,23.27678108215332,33.04672622680664,38.638502164268516
